customer_id,customer_name,primary_region,total_orders,total_units,total_revenue,avg_order_value,avg_days_between_orders,cycle_regularity,buyer_type,top_skus,first_order,last_order,active_weeks,customer_segment
820,MAZWABA TRADING & PROJECTS,Cape Town,49,52482.0,15278838.126713237,311813.0229941477,7.083333333333333,Monthly,High-Value Buyer,"10490,10024,10032,10263,10938",2025-01-11,2025-12-17,37,Medium Retailer
815,THOKOMAN FOODS SA (Pty) Ltd,Cape Town,70,104912.0,21440121.39,306287.44842857146,5.072463768115942,Bi-weekly,Bulk Buyer,"10679,10903,10071,10026,10541",2025-01-06,2025-12-22,46,Bulk/Wholesale
814,BRITS MUTHI SHOP,Cape Town,33,35703.0,7769969.18,235453.6115151515,10.1875,Sporadic,High-Value Buyer,"11119,10675,10263,10541,10032",2025-01-27,2025-12-19,25,Medium Retailer
719,JZH CAPITAL INVESTMENT,Cape Town,57,70222.0,16236542.17,284851.6170175439,6.160714285714286,Bi-weekly,High-Value Buyer,"10046,10047,10659,10026,10660",2025-01-08,2025-12-19,41,Medium Retailer
724,ABANTU CASH AND CARRY,Cape Town,88,99360.0,25427480.789999742,288948.64534090617,4.094117647058823,Weekly,High-Value Buyer,"10869,10032,10541,10024,10263",2025-01-06,2025-12-20,48,Medium Retailer
943,CAMHILL DISTRIBUTORS,Cape Town,69,74160.0,16026085.140839059,232262.10349042114,5.088235294117647,Weekly,High-Value Buyer,"10950,10071,10074,10093,10794",2025-01-10,2025-12-22,49,Medium Retailer
733,BARQADLE GENERAL DEALER,Cape Town,66,87034.0,25406069.0602097,384940.4403062076,5.390625,Bi-weekly,High-Value Buyer,"10186,10869,10032,10080,10083",2025-01-08,2025-12-19,46,Medium Retailer
636,AFRICAN QUALITY TRADING,Cape Town,85,82694.0,18929339.200000003,222698.10823529414,4.375,Bi-weekly,High-Value Buyer,"10541,10263,10026,10071,10244",2025-01-06,2025-12-22,46,Medium Retailer
972,A B C CASH & CARRY,Cape Town,58,72237.0,18621525.992027402,321060.7929659897,6.160714285714286,Bi-weekly,High-Value Buyer,"10032,10447,10754,10044,10051",2025-01-09,2025-12-20,44,Medium Retailer
730,KTA TRADING & PROJECTS,Cape Town,59,58894.0,14729732.83,249656.4886440678,5.9655172413793105,Bi-weekly,High-Value Buyer,"10675,10790,10447,10754,10025",2025-01-07,2025-12-19,41,Medium Retailer
857,SUNNY CASH & CARRY,Cape Town,65,73845.0,18872318.0309789,290343.3543227523,5.28125,Weekly,High-Value Buyer,"10032,10024,10026,10675,10025",2025-01-06,2025-12-10,44,Medium Retailer
678,MD MUTHI SHOP,Cape Town,56,60753.0,13743411.379999999,245418.06035714285,6.2727272727272725,Bi-weekly,High-Value Buyer,"10675,10541,10263,10071,10660",2025-01-08,2025-12-19,42,Medium Retailer
409,JOHN GENERAL,Gauteng,116,110853.0,19469914.026643254,167844.08643657976,3.5,Bi-weekly,Bulk Buyer,"10678,11119,10679,10051,11313",2025-01-10,2025-12-19,44,Bulk/Wholesale
329,AFROHEALTH,Cape Town,95,72863.0,17779571.06,187153.37957894735,3.9318181818181817,Weekly,High-Value Buyer,"10032,10675,10541,10026,10754",2025-01-08,2025-12-20,46,Medium Retailer
836,BEST OPSENT TRADE IN,Cape Town,47,52817.0,11223123.259999743,238789.8565957392,7.5,Monthly,High-Value Buyer,"10032,10541,10754,10244,10026",2025-01-09,2025-12-20,38,Medium Retailer
864,BATHUSENG IMPORTS &  EXPORTS,Cape Town,58,59818.0,14225434.14881114,245266.10601398515,6.142857142857143,Bi-weekly,High-Value Buyer,"10263,10025,10541,10447,10024",2025-01-09,2025-12-19,43,Medium Retailer
931,NKOSANA TUCK SHOP,Cape Town,40,29886.0,7226590.01,180664.75024999998,8.64102564102564,Monthly,High-Value Buyer,"10886,10659,10675,10047,10046",2025-01-15,2025-12-18,31,Medium Retailer
337,QORAHAY GENERAL TRADING,Cape Town,92,113196.0,28072398.639999483,305134.7678260813,3.831460674157303,Weekly,Bulk Buyer,"10490,10754,10026,10678,10901",2025-01-13,2025-12-20,47,Bulk/Wholesale
755,ASHFIR TRADING CC,Cape Town,59,59328.0,13149865.71,222879.07983050848,6.0344827586206895,Bi-weekly,High-Value Buyer,"10026,10025,10024,10020,10032",2025-01-06,2025-12-22,44,Medium Retailer
326,SALEH SWEETS,Cape Town,71,47515.0,8979477.01,126471.50718309858,5.151515151515151,Monthly,High-Value Buyer,"10026,10024,10025,10541,10903",2025-01-13,2025-12-19,36,Medium Retailer
624,KURA SUPER MARKET,Gauteng,168,231491.0,40046347.269999996,238371.11470238093,2.3379310344827586,Weekly,Bulk Buyer,"10679,10678,10140,10447,11119",2025-01-15,2025-12-20,47,Bulk/Wholesale
691,SERIFATU IMPORT AND EXPORT,Cape Town,66,80362.0,21342263.98,323367.63606060605,5.390625,Bi-weekly,High-Value Buyer,"10449,10032,10675,10107,10024",2025-01-07,2025-12-18,44,Medium Retailer
660,RED SEA CASH & CARRY,Cape Town,71,70101.0,15442058.379999999,217493.78,5.074626865671642,Bi-weekly,High-Value Buyer,"10754,10046,10659,10047,10263",2025-01-16,2025-12-22,41,Medium Retailer
426,MANTELA TRADING 220 CC,Cape Town,73,67093.0,17265022.68,236507.16,5.08955223880597,Bi-weekly,High-Value Buyer,"10032,10244,10679,10051,10541",2025-01-15,2025-12-22,42,Medium Retailer
847,EAST AND SOUTH CASH AND CARRY,Cape Town,63,65371.0,17453049.060139842,277032.5247641245,5.629032258064516,Bi-weekly,High-Value Buyer,"10024,10026,10032,10186,10025",2025-01-07,2025-12-22,46,Medium Retailer
390,A K SUPERMARKET,Polokwane,153,185942.0,39394844.14904885,257482.6414970513,2.6,Weekly,Bulk Buyer,"11119,10869,10960,11480,10675",2025-01-15,2025-12-19,47,Bulk/Wholesale
638,TIC & TAC SUPERMARKET,Cape Town,95,73686.0,20271134.284964878,213380.36089436713,4.069767441860465,Weekly,High-Value Buyer,"10032,10107,10263,10541,10869",2025-01-06,2025-12-22,48,Medium Retailer
547,K.G.N SUPPLIERS,Gauteng,36,18995.0,4282524.609999999,118959.01694444443,10.34375,Monthly,High-Value Buyer,"10955,10754,11155,10956,11311",2025-01-22,2025-12-19,26,Medium Retailer
520,SWEET CORNER & COSMETICS,Cape Town,121,147883.0,31413704.03,259617.38867768596,3.326923076923077,Weekly,Bulk Buyer,"11119,10032,10504,10447,10794",2025-01-10,2025-12-22,48,Bulk/Wholesale
784,RIRHANDZU DISTRIBUTORS,Cape Town,64,70849.0,14955152.388321627,233674.25606752542,5.721311475409836,Bi-weekly,High-Value Buyer,"11119,10263,10541,10498,10447",2025-01-07,2025-12-22,44,Medium Retailer
674,LUCKY NR 5 SUPERMARKET,Cape Town,35,27105.0,5891654.58,168332.988,10.029411764705882,Sporadic,High-Value Buyer,"10659,10032,10244,10541,10793",2025-01-15,2025-12-22,31,Medium Retailer
365,OCEAN CASH & CARRY,Cape Town,94,104521.0,27163199.94077471,288970.21213590115,3.8876404494382024,Weekly,Bulk Buyer,"10659,10046,10032,10051,10024",2025-01-07,2025-12-19,49,Bulk/Wholesale
686,AL SYED TRADINGS,Cape Town,75,114445.0,29432244.35,392429.92466666666,4.635135135135135,Weekly,Bulk Buyer,"10032,10026,10025,10024,10675",2025-01-13,2025-12-22,48,Bulk/Wholesale
893,SAJAL TRADERS,Cape Town,66,100882.0,22914944.5,347196.1287878788,5.476190476190476,Bi-weekly,Bulk Buyer,"10218,10494,10498,10263,10541",2025-01-08,2025-12-19,45,Bulk/Wholesale
967,CHAMPION CASH&CARRY,Cape Town,50,38391.0,9902136.926223723,198042.73852447447,7.061224489795919,Bi-weekly,High-Value Buyer,"10754,10263,10541,10793,10938",2025-01-08,2025-12-20,38,Medium Retailer
971,TRIPLE CREST TRADING,Cape Town,46,47662.0,11319368.92,246073.23739130434,6.488888888888889,Monthly,High-Value Buyer,"10107,10071,10541,10263,10498",2025-03-05,2025-12-22,35,Medium Retailer
666,EJABA FIVE STAR DISTRIBUTORS,Cape Town,61,65633.0,17106962.47,280442.00770491804,5.728813559322034,Bi-weekly,High-Value Buyer,"10032,10074,10025,10026,10024",2025-01-14,2025-12-18,41,Medium Retailer
792,S AKBAR TRADING,Cape Town,108,113881.0,28146869.06,260619.15796296296,3.3689320388349513,Weekly,Bulk Buyer,"10675,10490,11388,10796,10869",2025-01-09,2025-12-22,50,Bulk/Wholesale
970,WARRICH CASH AND CARRY,Cape Town,41,43966.0,9580835.69,233678.91926829267,7.05,Monthly,High-Value Buyer,"10498,10541,10263,10244,10026",2025-03-12,2025-12-19,33,Medium Retailer
342,NKATEKO DISTRIBUTORS,Cape Town,80,95523.0,22452220.330000002,280652.75412500004,4.626666666666667,Bi-weekly,High-Value Buyer,"11119,10675,10541,10244,10032",2025-01-09,2025-12-22,46,Medium Retailer
649,GRL WILLIAMS TRADING & PROJECT,Cape Town,66,49981.0,9780306.809999999,148186.4668181818,5.733333333333333,Bi-weekly,High-Value Buyer,"10104,10025,10026,11490,10048",2025-01-10,2025-12-20,36,Medium Retailer
645,DAYSTAR DISTROBUTION,Cape Town,107,128333.0,24750758.980000004,231315.50448598134,3.6595744680851063,Bi-weekly,Bulk Buyer,"11158,10025,10447,10032,10048",2025-01-10,2025-12-20,44,Bulk/Wholesale
846,TSHABETHE TRADING & PRJ,Cape Town,73,85696.0,23827295.19,326401.30397260276,4.777777777777778,Bi-weekly,High-Value Buyer,"10032,10447,10490,10025,10026",2025-01-09,2025-12-19,42,Medium Retailer
842,AFRICAN SAVE CASH & CARRY,Cape Town,63,78287.0,19079412.55,302847.81825396826,5.612903225806452,Bi-weekly,High-Value Buyer,"10679,10032,10678,10901,10490",2025-01-08,2025-12-22,44,Medium Retailer
553,SK WHOLESALERS,Cape Town,102,129644.0,23846443.92,233788.66588235297,3.6774193548387095,Bi-weekly,Bulk Buyer,"11119,10956,10071,10903,10955",2025-01-11,2025-12-19,39,Bulk/Wholesale
767,LYNNE VIRGIN HAIR&ACCESSORIES,Cape Town,53,46580.0,13671683.27,257956.28811320753,6.653846153846154,Bi-weekly,High-Value Buyer,"10024,10490,10025,10026,10107",2025-01-07,2025-12-19,39,Medium Retailer
902,CHEMTEK CARE,Cape Town,26,16045.0,3731252.42,143509.70846153845,11.68,Sporadic,High-Value Buyer,"10675,10447,10790,10186,10793",2025-03-01,2025-12-18,22,Medium Retailer
975,EASY SUPERMARKET & DELI,Cape Town,55,59836.0,14591505.850000001,265300.1063636364,6.425925925925926,Bi-weekly,High-Value Buyer,"10447,10032,10754,10046,10675",2025-01-06,2025-12-19,41,Medium Retailer
364,THREE BROTHERS WHOLESALERS,Cape Town,98,91442.0,24479611.270000003,249791.95173469392,4.011494252873563,Weekly,High-Value Buyer,"10186,10080,10869,10490,10025",2025-01-07,2025-12-22,48,Medium Retailer
362,5 STAR CASH AND CARRY,Polokwane,115,98798.0,23300048.560000002,202609.1179130435,3.414141414141414,Weekly,High-Value Buyer,"10046,10047,10447,10074,11119",2025-01-15,2025-12-19,46,Medium Retailer
932,AKHIKHAYA TRADING & PROJECTS,Cape Town,43,44828.0,10957219.459300656,254819.05719303852,7.857142857142857,Monthly,High-Value Buyer,"10071,10836,10447,10837,10032",2025-01-22,2025-12-18,34,Medium Retailer
955,LHH TRADING PROJECTS,Cape Town,31,17340.0,3981547.608811141,128437.01963906907,11.551724137931034,Sporadic,High-Value Buyer,"10675,10790,10789,10788,10296",2025-01-16,2025-12-17,26,Medium Retailer
958,RONSAM MUTHI SHOP & COSMETICS,Cape Town,53,91419.0,16703591.888950985,315162.1111122827,6.549019607843137,Bi-weekly,High-Value Buyer,"11119,10025,10026,10024,10659",2025-01-20,2025-12-20,38,Medium Retailer
359,CITY SQUARE PHARMACY,Cape Town,81,60662.0,13622944.48,168184.49975308642,4.873239436619718,Bi-weekly,High-Value Buyer,"10659,10046,10026,10660,11105",2025-01-10,2025-12-22,39,Medium Retailer
615,DHK DAIPERS SA,Gauteng,44,52969.0,8140968.100000001,185022.0022727273,9.078947368421053,Monthly,High-Value Buyer,"11755,10251,10048,10678,11119",2025-01-09,2025-12-20,29,Medium Retailer
199,AFRICAN SUPERMARKET (SAM),Gauteng,227,626858.0,67245177.76,296234.2632599119,2.4748201438848922,Weekly,Bulk Buyer,"11453,11119,10679,10675,11755",2025-01-10,2025-12-20,49,Bulk/Wholesale
516,BRIGHT IDEA PROJECTS 1395CC T/A ASH CASH & CARRY,Gauteng,59,49166.0,7869803.7,133386.5033898305,6.415094339622642,Monthly,High-Value Buyer,"10081,11119,10804,10675,11311",2025-01-13,2025-12-19,32,Medium Retailer
351,MALAWI INN TUCKSHOP,Gauteng,24,1671.0,307573.49000000005,12815.562083333336,18.88888888888889,Irregular,Regular Buyer,"10754,10679,10970,11526,10588",2025-01-13,2025-12-19,11,Small Retailer
58,WOKOCHO GENERAL TRADING T/A SAVE MORE CASH N CARRY,Gauteng,237,651187.0,73544134.25,310312.80274261604,2.1490683229813663,Weekly,Bulk Buyer,"10675,11119,10679,10051,11755",2025-01-08,2025-12-20,49,Bulk/Wholesale
579,BEST SELLER TRADING PTY LTD TA DAHIRKEY,Gauteng,147,330456.0,41501378.54,282322.3029931973,3.081081081081081,Weekly,Bulk Buyer,"11119,10675,11755,11431,10611",2025-01-11,2025-12-19,44,Bulk/Wholesale
341,ERNEST DISTRIBUTORS,Gauteng,47,29505.0,6153095.83,130916.9325531915,7.659090909090909,Monthly,High-Value Buyer,"10052,10960,10025,10051,10447",2025-01-17,2025-12-20,33,Medium Retailer
315,STAR COSMETICS HAIR & BEAUTY,Gauteng,115,223223.0,28667817.84,249285.37252173913,3.6989247311827955,Bi-weekly,Bulk Buyer,"10675,11755,10051,11890,11829",2025-01-10,2025-12-20,44,Bulk/Wholesale
529,SEGWAGWA CC,Gauteng,261,907763.0,111641006.98,427743.32176245213,2.331081081081081,Weekly,Bulk Buyer,"11119,10675,10869,10051,11482",2025-01-08,2025-12-19,45,Bulk/Wholesale
419,NUMAIN CASH AND CARRY,Gauteng,197,307544.0,51196766.72,259882.06456852792,2.5877862595419847,Bi-weekly,Bulk Buyer,"11119,11481,10678,10675,11081",2025-01-14,2025-12-19,43,Bulk/Wholesale
626,"SUPERMERCADO TODO DIA, LDA",Gauteng,254,954192.0,114965927.08000001,452621.76015748037,2.1974522292993632,Weekly,Bulk Buyer,"10675,11119,10679,10051,11158",2025-01-09,2025-12-20,49,Bulk/Wholesale
49,MANCO AFRICA LOGISTICS & COMMODITIE,Gauteng,228,170501.0,25100652.51,110090.58118421053,2.0963855421686746,Weekly,Bulk Buyer,"12130,12064,11339,10679,12023",2025-01-09,2025-12-23,44,Bulk/Wholesale
642,ODM INVEST (PTY) LTD T/A SALVAGE MART,Gauteng,214,638785.0,67445409.84,315165.46654205606,2.606060606060606,Weekly,Bulk Buyer,"10675,11119,10679,11453,11480",2025-01-10,2025-12-20,48,Bulk/Wholesale
69,GTR CASH AND CARRY (PTY) LTD,Gauteng,140,292145.0,39716335.61,283688.1115,3.1272727272727274,Weekly,Bulk Buyer,"10679,11514,10217,10675,11755",2025-01-10,2025-12-20,47,Bulk/Wholesale
97,AL RAHMA CHINA STORE (PTA WEST),Gauteng,139,289634.0,35690638.07,256767.18035971222,3.3398058252427183,Weekly,Bulk Buyer,"10441,11119,11755,10678,10051",2025-01-10,2025-12-20,45,Bulk/Wholesale
194,CHARLES PAY AND SAVE,Gauteng,28,30872.0,5206892.6899999995,185960.4532142857,13.56,Sporadic,High-Value Buyer,"11481,10051,11829,11151,11271",2025-01-15,2025-12-20,19,Medium Retailer
450,SSS SUPERSTORES,Gauteng,46,52456.0,8912102.23,193741.35282608698,8.166666666666666,Monthly,High-Value Buyer,"11119,10393,10447,11755,10541",2025-01-09,2025-12-18,33,Medium Retailer
90,PEEK-ABOO BABY SHOP,Gauteng,61,102481.0,13175345.02,215989.2626229508,6.384615384615385,Monthly,Bulk Buyer,"11119,11480,10432,11755,10900",2025-01-22,2025-12-20,33,Bulk/Wholesale
330,DUNYA TUCKSHOP,Gauteng,40,12164.0,2261287.33,56532.18325,9.35135135135135,Sporadic,High-Value Buyer,"11662,11656,11119,10679,10678",2025-01-08,2025-12-20,20,Small Retailer
203,CRESCENT INTERNATIONAL PTY LTD,Gauteng,281,898109.0,112706579.25999999,401091.0293950178,2.0473372781065087,Weekly,Bulk Buyer,"11119,10679,10675,11487,10447",2025-01-08,2025-12-20,49,Bulk/Wholesale
588,CLEAN STREET TRADING AND DISTRIBUTION CC,Gauteng,190,495338.0,57781391.96,304112.5892631579,2.685483870967742,Weekly,Bulk Buyer,"11119,10679,10678,10675,11487",2025-01-20,2025-12-19,45,Bulk/Wholesale
519,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY,Gauteng,257,416451.0,76344540.03999999,297060.46708171203,1.901639344262295,Weekly,Bulk Buyer,"10675,10679,10051,10678,10541",2025-01-08,2025-12-22,51,Bulk/Wholesale
501,KANAAF CASH AND CARRY,Polokwane,106,107962.0,16888476.67,159325.2516037736,3.811111111111111,Bi-weekly,Bulk Buyer,"11119,11481,10596,11151,10796",2025-01-10,2025-12-19,44,Bulk/Wholesale
487,AALZ NOOR INVESTMENTS PTY LTD,Gauteng,122,193072.0,26424811.21,216596.8131967213,3.36734693877551,Weekly,Bulk Buyer,"11487,11755,10051,10611,11183",2025-01-22,2025-12-18,46,Bulk/Wholesale
121,NEWTOWN DISTRIBUTORS (PTY) LTD,Hardware,820,262700.0,40092278.01,48893.021963414634,1.3474903474903475,Weekly,Bulk Buyer,"10675,11119,11755,10057,10051",2025-01-08,2025-12-23,48,Bulk/Wholesale
443,WHIPPS CROSS TRADING,Gauteng,235,778337.0,84667851.16,360288.7283404255,2.324324324324324,Weekly,Bulk Buyer,"11119,10675,10679,11487,10263",2025-01-08,2025-12-18,49,Bulk/Wholesale
88,METCASH TRADING AFRICA (PTY)LTD,Gauteng,125,87732.0,11442354.370000001,91538.83496000001,3.5591397849462365,Bi-weekly,High-Value Buyer,"12130,12064,10414,10678,10046",2025-01-23,2025-12-20,41,Medium Retailer
9,SAKEENA DIAPERS (PTY) LTD,Gauteng,115,216359.0,28884892.78,251172.9806956522,3.6702127659574466,Weekly,Bulk Buyer,"11151,10051,11755,10167,11453",2025-01-09,2025-12-20,47,Bulk/Wholesale
134,OSIZWENI WHOLESALER,Gauteng,94,130642.0,15057339.33,160184.4609574468,4.611111111111111,Bi-weekly,Bulk Buyer,"12130,11158,11119,10901,11151",2025-01-24,2025-12-22,39,Bulk/Wholesale
85,HOSANNA CASH AND CARRY,Gauteng,43,31024.0,4974487.48,115685.75534883722,8.710526315789474,Monthly,High-Value Buyer,"10244,11110,10025,11119,11453",2025-01-23,2025-12-20,29,Medium Retailer
640,GELLI DISTRIBUTORS (PTY) LTD,Gauteng,187,518118.0,58524671.67,312966.1586631016,2.752,Weekly,Bulk Buyer,"10675,11755,11119,11081,10678",2025-01-10,2025-12-20,47,Bulk/Wholesale
113,STORMING DISTRIBUTORS CC,Hardware,589,466373.0,62497045.06,106107.0374533107,1.6074766355140186,Weekly,Bulk Buyer,"12130,12064,11755,10413,11339",2025-01-13,2025-12-23,48,Bulk/Wholesale
222,VANDERBIJL PARK CASH AND CARRY,Gauteng,63,74115.0,10791508.89,171293.79190476192,6.433962264150943,Monthly,High-Value Buyer,"11487,11119,10541,10244,10048",2025-01-13,2025-12-20,36,Medium Retailer
128,SSMS TRADING (PTY) T/A TSHWANE CASH AND CARRY,Gauteng,58,53236.0,10050363.46,173282.12862068968,6.519230769230769,Monthly,High-Value Buyer,"10209,10447,11481,10541,11268",2025-01-15,2025-12-20,37,Medium Retailer
345,MHLARE SOLUTION,Gauteng,113,136794.0,21088680.060000002,186625.4872566372,4.023255813953488,Bi-weekly,Bulk Buyer,"11119,10447,10093,11829,10959",2025-01-08,2025-12-20,41,Bulk/Wholesale
11,COALITION TRADING 1316CC T/A,Gauteng,288,889697.0,101247367.30999999,351553.35871527775,2.0787878787878786,Weekly,Bulk Buyer,"11119,10675,11514,10679,11453",2025-01-11,2025-12-20,48,Bulk/Wholesale
462,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,72,142379.0,16057821.620000001,223025.3002777778,5.639344262295082,Monthly,Bulk Buyer,"10679,10675,10413,11313,11480",2025-01-08,2025-12-18,37,Bulk/Wholesale
336,JOWHAR GENERAL DEALER,Gauteng,50,71961.0,9765619.43,195312.3886,7.837209302325581,Monthly,High-Value Buyer,"10675,10218,11466,10244,11755",2025-01-17,2025-12-20,32,Medium Retailer
565,GOOD ONE PRICE CASH AND CARRY,Gauteng,42,31777.0,5888063.63,140191.9911904762,8.615384615384615,Monthly,High-Value Buyer,"10051,11268,10447,10034,10970",2025-01-17,2025-12-19,29,Medium Retailer
713,THE MAGALIESBURG HEALTH CENTRE,Gauteng,25,16988.0,3681375.57,147255.0228,14.208333333333334,Sporadic,High-Value Buyer,"11152,10052,10055,11110,10900",2025-01-13,2025-12-20,22,Medium Retailer
140,SALAXEEY CASH AND CERRY,Gauteng,169,137373.0,19259114.28,113959.25609467457,2.68,Bi-weekly,Bulk Buyer,"12130,10675,10419,10901,10541",2025-01-22,2025-12-23,43,Bulk/Wholesale
683,JTS INTERNATIONAL PTY LTD,Gauteng,41,57304.0,8242711.91,201041.75390243903,8.384615384615385,Monthly,High-Value Buyer,"10051,11755,11081,10447,10393",2025-01-27,2025-12-20,32,Medium Retailer
155,DISCOUNT WHOLESALER & RETAILER,Gauteng,70,116711.0,14214907.98,203070.114,5.524590163934426,Monthly,Bulk Buyer,"10432,11119,10028,10057,11755",2025-01-17,2025-12-20,36,Bulk/Wholesale
619,SHUBABES TRADING,Gauteng,80,139981.0,18112185.35,226402.31687500002,4.869565217391305,Bi-weekly,Bulk Buyer,"10595,10675,11171,11081,11755",2025-01-18,2025-12-20,40,Bulk/Wholesale
380,ADOWA IVVORY PARK,Polokwane,137,174101.0,33121296.75,241761.2901459854,2.8114754098360657,Weekly,Bulk Buyer,"10679,10678,11110,11755,10675",2025-01-09,2025-12-18,48,Bulk/Wholesale
502,MOTLANA CASH AND CARRY,Gauteng,197,366943.0,47808509.900000006,242682.7913705584,2.21656050955414,Weekly,Bulk Buyer,"11119,11453,10675,11755,10678",2025-01-06,2025-12-20,50,Bulk/Wholesale
546,SUPA NEW ERA TRADING,Gauteng,54,77588.0,11908173.879999999,220521.7385185185,7.0,Monthly,High-Value Buyer,"11119,11518,11755,10051,10054",2025-01-10,2025-12-19,33,Medium Retailer
604,CONCORDANT HOLDINGS (PTY) LTD,Gauteng,146,321163.0,39046916.49,267444.6334931507,3.2169811320754715,Weekly,Bulk Buyer,"11119,10675,11755,10051,10679",2025-01-13,2025-12-20,45,Bulk/Wholesale
31,FARMAKH DISTRIBUTORS,Gauteng,139,308893.0,37308255.78,268404.7178417266,3.326923076923077,Weekly,Bulk Buyer,"11453,11119,10678,10675,10051",2025-01-08,2025-12-20,45,Bulk/Wholesale
434,PLATINUM PANTHER TRADE (PTY) LTD T/A DAKOTA C&C,Gauteng,212,622911.0,73383710.2,346149.5764150944,2.4676258992805757,Weekly,Bulk Buyer,"11119,10678,10585,10675,11081",2025-01-09,2025-12-18,46,Bulk/Wholesale
77,AL BARAKA CASH & CARRY,Gauteng,118,175639.0,23362330.93,197985.85533898303,3.6210526315789475,Bi-weekly,Bulk Buyer,"11119,11755,10142,10796,11482",2025-01-10,2025-12-20,43,Bulk/Wholesale
505,SOUTHERN AMBITION,Gauteng,237,490582.0,98717650.07,416530.16907172994,2.302013422818792,Weekly,Bulk Buyer,"10675,11119,11213,10447,10678",2025-01-10,2025-12-19,46,Bulk/Wholesale
476,MPHO DISTRIBUTORS,Gauteng,138,312269.0,39383499.68,285387.6788405797,3.4948453608247423,Weekly,Bulk Buyer,"11119,10675,11755,10447,10435",2025-01-13,2025-12-18,46,Bulk/Wholesale
605,EVERGLOW DISTRIBUTORS,Gauteng,133,309243.0,39256103.28,295158.6712781955,3.642105263157895,Bi-weekly,Bulk Buyer,"11119,10588,10244,11081,10678",2025-01-08,2025-12-20,44,Bulk/Wholesale
568,DELPH LIKE TRADING TA RITE PRICE WHOLESALERS,Gauteng,284,822809.0,103081719.35,362963.80052816897,2.1923076923076925,Weekly,Bulk Buyer,"10675,10051,10679,10048,11183",2025-01-11,2025-12-19,50,Bulk/Wholesale
647,SIDDIQ CASH AND CARRY PTY (LTD) MADIBA HAWKERS,Gauteng,145,247299.0,35595268.2,245484.6082758621,3.1481481481481484,Weekly,Bulk Buyer,"11755,10048,10447,10244,10028",2025-01-14,2025-12-20,45,Bulk/Wholesale
551,KHETELENI SUPERMARKET,Gauteng,13,2858.0,544050.09,41850.00692307692,23.818181818181817,Irregular,Regular Buyer,"10244,10528,10044,10527,10113",2025-04-01,2025-12-19,11,Small Retailer
799,"S.H PINTOS , EI",Gauteng,274,896377.0,117543113.88000001,428989.4667153285,2.1635220125786163,Weekly,Bulk Buyer,"11119,10679,10675,10678,10051",2025-01-10,2025-12-20,49,Bulk/Wholesale
10,KIMPERS DIAPERS,Gauteng,136,275171.0,33952001.36,249647.0688235294,3.295238095238095,Weekly,Bulk Buyer,"11119,10679,10675,10678,10244",2025-01-08,2025-12-20,47,Bulk/Wholesale
613,MAHARANI DISTRIBUTORS,Gauteng,79,153304.0,17486319.3,221345.81392405063,5.212121212121212,Monthly,Bulk Buyer,"10675,10678,11755,11428,10432",2025-01-10,2025-12-20,38,Bulk/Wholesale
331,NINILE TUCKSHOP,Gauteng,39,10806.0,2201338.54,56444.577948717946,16.428571428571427,Irregular,High-Value Buyer,"11487,11660,10051,11518,10080",2025-01-08,2025-12-19,13,Small Retailer
